name	threshold_10	threshold_20	threshold_30	threshold_40	threshold_50	threshold_60	threshold_70	threshold_80	threshold_90
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_33.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_34.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_35.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_36.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_37.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_38.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_39.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_4.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_40.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_41.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_42.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_43.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_44.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_45.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_46.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_47.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_48.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_49.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_5.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_50.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_51.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_52.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_53.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_54.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_55.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_56.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_57.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_58.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_59.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_6.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_60.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_61.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_62.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_63.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_64.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_65.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_66.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_7.pdb	1	1	1	1	1	1	1	1	3
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_8.pdb	1	1	1	1	1	1	1	1	13
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_9.pdb	1	1	1	1	1	1	1	1	136
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_0.pdb	1	1	1	1	1	1	1	1	133
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_1.pdb	1	1	1	1	1	1	1	2	46
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_10.pdb	1	1	2	2	2	2	3	41	1225
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_11.pdb	1	1	2	2	2	5	14	492	1226
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_12.pdb	1	1	1	1	1	1	1	1	1227
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_13.pdb	1	1	1	1	1	1	1	2	46
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_14.pdb	1	1	1	1	1	1	1	1	46
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_15.pdb	1	1	1	1	1	1	1	2	46
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_16.pdb	1	1	1	2	2	2	20	493	1228
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_17.pdb	1	1	2	2	2	5	14	494	1229
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_18.pdb	1	1	1	1	1	1	1	2	1230
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_19.pdb	1	1	1	1	1	1	1	1	46
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_2.pdb	1	1	1	1	1	1	1	1	46
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_20.pdb	1	1	2	2	2	5	14	495	1231
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_21.pdb	1	1	1	1	1	1	1	2	59
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_22.pdb	1	1	1	1	1	1	1	1	18
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_23.pdb	1	1	1	1	1	1	1	3	84
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_24.pdb	1	1	1	1	1	1	1	1	18
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_25.pdb	1	1	1	1	1	1	1	2	18
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_26.pdb	1	1	1	1	1	1	1	2	1232
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_27.pdb	1	1	1	1	1	1	1	1	46
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_28.pdb	1	1	1	1	1	1	1	1	18
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_29.pdb	1	1	2	2	2	5	14	496	1233
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_3.pdb	1	1	1	1	1	1	1	1	46
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_30.pdb	1	1	1	1	1	1	1	2	59
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_31.pdb	1	1	1	1	1	1	1	2	126
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_32.pdb	1	1	1	1	1	1	1	2	18
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_33.pdb	1	1	1	1	1	1	1	3	84
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_34.pdb	1	1	1	1	1	1	1	2	1234
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_35.pdb	1	1	2	2	2	2	5	13	1235
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_36.pdb	1	1	1	1	1	1	1	5	1236
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_37.pdb	1	1	1	1	1	1	1	3	1237
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_38.pdb	1	1	1	1	1	1	1	2	92
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_39.pdb	1	1	1	1	1	1	1	1	18
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_4.pdb	1	1	1	1	1	1	1	1	46
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_40.pdb	1	1	1	1	1	1	1	2	18
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_41.pdb	1	1	1	1	1	1	1	2	133
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_42.pdb	1	1	1	1	1	1	1	2	161
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_43.pdb	1	1	1	1	1	1	1	2	46
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_44.pdb	1	1	1	1	1	1	1	1	46
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_45.pdb	1	1	1	1	1	1	1	5	1238
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_46.pdb	1	1	1	1	1	1	1	2	1239
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_47.pdb	1	1	1	2	2	2	6	497	1240
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_48.pdb	1	1	1	1	1	1	1	2	18
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_49.pdb	1	1	1	1	1	1	1	1	59
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_5.pdb	1	1	2	2	2	4	291	498	1241
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_50.pdb	1	1	1	1	1	1	1	2	46
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_51.pdb	1	1	2	2	2	4	292	499	1242
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_52.pdb	1	1	1	1	1	1	1	2	18
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_53.pdb	1	1	1	1	1	1	1	2	150
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_54.pdb	1	1	2	2	2	2	5	13	1243
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_55.pdb	1	1	1	1	1	1	2	3	1244
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_56.pdb	1	1	2	2	2	2	5	38	1245
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_57.pdb	1	1	1	1	1	1	1	2	1246
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_58.pdb	1	1	1	1	1	1	1	2	1247
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_59.pdb	1	1	1	1	1	1	1	3	1248
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_6.pdb	1	1	1	1	1	1	1	2	1249
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_60.pdb	1	1	1	1	1	1	1	1	18
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_61.pdb	1	1	1	1	1	1	1	2	18
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_62.pdb	1	1	1	1	1	1	1	2	46
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_63.pdb	1	1	1	1	1	1	1	2	46
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_64.pdb	1	1	2	2	2	2	5	38	1250
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_65.pdb	1	1	1	1	1	1	1	2	18
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_66.pdb	1	1	1	1	1	1	1	3	1251
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_7.pdb	1	1	1	1	1	1	1	2	46
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_8.pdb	1	1	1	1	1	1	2	3	1252
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_9.pdb	1	1	1	1	1	1	1	3	84
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_0.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_1.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_10.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_11.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_12.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_13.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_14.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_15.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_16.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_17.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_18.pdb	1	1	1	1	1	1	1	1	58
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_19.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_2.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_20.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_21.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_22.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_23.pdb	1	1	1	1	1	1	1	1	58
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_24.pdb	1	1	1	1	1	1	1	1	58
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_25.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_26.pdb	1	1	1	1	1	1	1	1	58
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_27.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_28.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_29.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_3.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_30.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_31.pdb	1	1	1	1	1	1	1	1	58
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_32.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_33.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_34.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_35.pdb	1	1	1	1	1	1	1	1	205
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_36.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_37.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_38.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_39.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_4.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_40.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_41.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_42.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_43.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_44.pdb	1	1	2	3	3	37	47	500	1253
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_45.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_46.pdb	1	1	1	1	1	1	1	1	100
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_47.pdb	1	1	1	1	1	1	1	1	58
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_48.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_49.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_5.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_50.pdb	1	1	1	1	1	1	1	1	58
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_51.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_52.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_53.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_54.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_55.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_56.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_57.pdb	1	1	1	1	1	1	1	1	58
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_58.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_59.pdb	1	1	1	1	1	1	1	1	58
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_6.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_60.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_61.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_62.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_63.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_64.pdb	1	1	1	1	1	1	1	1	58
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_65.pdb	1	1	1	1	1	1	1	1	202
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_66.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_7.pdb	1	1	1	1	1	1	1	1	9
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_8.pdb	1	1	1	1	1	1	1	1	100
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_9.pdb	1	1	2	2	3	37	47	501	1254
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_0.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_1.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_10.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_11.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_12.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_13.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_14.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_15.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_16.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_17.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_18.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_19.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_2.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_20.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_21.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_22.pdb	1	1	1	1	1	1	1	1	1
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_23.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_24.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_25.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_26.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_27.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_28.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_29.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_3.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_30.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_31.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_32.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_33.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_34.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_35.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_36.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_37.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_38.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_39.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_4.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_40.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_41.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_42.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_43.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_44.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_45.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_46.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_47.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_48.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_49.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_5.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_50.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_51.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_52.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_53.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_54.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_55.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_56.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_57.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_58.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_59.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_6.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_60.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_61.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_62.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_63.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_64.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_65.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_66.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_7.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_8.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_9.pdb	1	1	1	1	1	1	1	1	2
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_0.pdb	1	1	1	1	1	1	1	5	1255
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_1.pdb	1	1	2	2	2	2	20	502	1256
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_10.pdb	1	1	2	2	2	4	6	503	1257
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_11.pdb	1	1	1	1	1	1	1	3	1258
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_12.pdb	1	1	1	1	1	1	2	31	1259
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_13.pdb	1	1	1	2	2	2	3	6	1260
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_14.pdb	1	1	2	2	2	2	3	6	1261
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_15.pdb	1	1	2	2	2	2	5	504	1262
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_16.pdb	1	1	1	1	1	1	2	3	1263
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_17.pdb	1	1	1	1	1	1	1	1	72
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_18.pdb	1	1	1	1	1	1	1	2	190
