target	model	t_id	m_id	residue_residue_cadscore	renaming_of_model_chains
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v1_pred_25.pdb	0	5245	0.350157	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_41.pdb	0	4057	0.350154	.
8BWL-assembly1.cif	afm_dropout_full_model_2_multimer_v2_pred_55.pdb	0	1325	0.350154	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_12.pdb	0	4427	0.350147	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_3_multimer_v1_pred_32.pdb	0	2439	0.350137	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_4.pdb	0	6065	0.350137	.
8BWL-assembly1.cif	afm_woTemplates_model_1_multimer_v1_pred_4.pdb	0	5060	0.350131	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_4_multimer_v1_pred_44.pdb	0	2653	0.350129	.
8BWL-assembly1.cif	afm_dropout_full_model_5_multimer_v3_pred_1.pdb	0	1945	0.350128	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_31.pdb	0	3175	0.350119	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_2_multimer_v1_pred_12.pdb	0	2216	0.350115	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_2_multimer_v1_pred_64.pdb	0	2273	0.350109	.
8BWL-assembly1.cif	afm_woTemplates_model_4_multimer_v1_pred_58.pdb	0	5683	0.350106	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_33.pdb	0	4785	0.350097	.
8BWL-assembly1.cif	afm_dropout_full_model_2_multimer_v3_pred_35.pdb	0	1370	0.350089	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_7.pdb	0	6095	0.350076	.
8BWL-assembly1.cif	afm_dropout_full_model_3_multimer_v3_pred_48.pdb	0	1585	0.350067	.
8BWL-assembly1.cif	afm_woTemplates_model_4_multimer_v1_pred_43.pdb	0	5667	0.350061	.
8BWL-assembly1.cif	afm_dropout_full_model_1_multimer_v2_pred_19.pdb	0	1084	0.350057	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_3_multimer_v1_pred_5.pdb	0	6478	0.350057	.
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v1_pred_39.pdb	0	5260	0.350055	.
8BWL-assembly1.cif	afm_dropout_full_model_4_multimer_v3_pred_8.pdb	0	1808	0.35005	.
8BWL-assembly1.cif	afm_woTemplates_model_5_multimer_v3_pred_45.pdb	0	6004	0.350048	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_29.pdb	0	4981	0.350044	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_25.pdb	0	4642	0.35004	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_3_multimer_v1_pred_25.pdb	0	6451	0.350039	.
8BWL-assembly1.cif	afm_woTemplates_model_3_multimer_v1_pred_64.pdb	0	5489	0.350036	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_3_multimer_v1_pred_36.pdb	0	6463	0.350036	.
8BWL-assembly1.cif	afm_dropout_full_model_3_multimer_v3_pred_22.pdb	0	1557	0.350027	.
8BWL-assembly1.cif	afm_dropout_full_model_3_multimer_v1_pred_56.pdb	0	1460	0.350024	.
8BWL-assembly1.cif	afm_basic_model_5_multimer_v3_pred_40.pdb	0	974	0.350006	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_4_multimer_v1_pred_33.pdb	0	6661	0.350004	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_13.pdb	0	4763	0.349996	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_4_multimer_v3_pred_56.pdb	0	2800	0.349996	.
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v1_pred_45.pdb	0	5267	0.349986	.
8BWL-assembly1.cif	afm_woTemplates_model_4_multimer_v1_pred_65.pdb	0	5691	0.349979	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_5_multimer_v3_pred_21.pdb	0	2963	0.349978	.
8BWL-assembly1.cif	afm_basic_model_1_multimer_v2_pred_23.pdb	0	84	0.349977	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_3_multimer_v1_pred_64.pdb	0	2474	0.349968	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_4.pdb	0	4658	0.349962	.
8BWL-assembly1.cif	afm_woTemplates_model_5_multimer_v3_pred_50.pdb	0	6010	0.349959	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_10.pdb	0	4157	0.349956	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_6.pdb	0	4278	0.349953	.
8BWL-assembly1.cif	afm_dropout_full_model_2_multimer_v3_pred_10.pdb	0	1343	0.349952	.
8BWL-assembly1.cif	cf_woTemplates_model_4_multimer_v3_pred_55.pdb	0	7824	0.349946	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_48.pdb	0	4667	0.349945	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_40.pdb	0	3453	0.349943	.
8BWL-assembly1.cif	afm_basic_model_4_multimer_v2_pred_44.pdb	0	710	0.349939	.
8BWL-assembly1.cif	afm_basic_model_1_multimer_v2_pred_52.pdb	0	116	0.349939	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_3_multimer_v1_pred_35.pdb	0	2442	0.349938	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_20.pdb	0	4436	0.349938	.
8BWL-assembly1.cif	afm_dropout_full_model_3_multimer_v2_pred_1.pdb	0	1476	0.349929	.
8BWL-assembly1.cif	afm_woTemplates_model_3_multimer_v1_pred_6.pdb	0	5484	0.349929	.
8BWL-assembly1.cif	cf_woTemplates_model_4_multimer_v3_pred_18.pdb	0	7783	0.349923	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_49.pdb	0	4668	0.349918	.
8BWL-assembly1.cif	cf_woTemplates_model_4_multimer_v1_pred_44.pdb	0	7678	0.349914	.
8BWL-assembly1.cif	afm_woTemplates_model_4_multimer_v1_pred_28.pdb	0	5650	0.349914	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_5_multimer_v3_pred_28.pdb	0	2970	0.349902	.
8BWL-assembly1.cif	cf_woTemplates_model_4_multimer_v1_pred_53.pdb	0	7688	0.349902	.
8BWL-assembly1.cif	cf_woTemplates_model_4_multimer_v1_pred_17.pdb	0	7648	0.349898	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_3_multimer_v1_pred_58.pdb	0	2467	0.349895	.
8BWL-assembly1.cif	afm_dropout_full_model_4_multimer_v2_pred_9.pdb	0	1742	0.34989	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_7.pdb	0	4286	0.349888	.
8BWL-assembly1.cif	afm_woTemplates_model_3_multimer_v3_pred_9.pdb	0	5628	0.349877	.
8BWL-assembly1.cif	afm_woTemplates_model_5_multimer_v3_pred_0.pdb	0	5964	0.349875	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_52.pdb	0	4672	0.349872	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_21.pdb	0	3097	0.349868	.
8BWL-assembly1.cif	afm_dropout_full_model_4_multimer_v2_pred_54.pdb	0	1726	0.349868	.
8BWL-assembly1.cif	afm_dropout_full_model_2_multimer_v2_pred_35.pdb	0	1303	0.349867	.
8BWL-assembly1.cif	afm_woTemplates_model_4_multimer_v1_pred_39.pdb	0	5662	0.349866	.
8BWL-assembly1.cif	cf_woTemplates_model_3_multimer_v1_pred_38.pdb	0	7470	0.349861	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_4_multimer_v3_pred_17.pdb	0	2757	0.349858	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_19.pdb	0	4970	0.349858	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_60.pdb	0	4681	0.349853	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_48.pdb	0	4466	0.349851	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_4_multimer_v3_pred_62.pdb	0	6827	0.349848	.
8BWL-assembly1.cif	afm_woTemplates_model_5_multimer_v3_pred_4.pdb	0	5998	0.349847	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_14.pdb	0	3759	0.349842	.
8BWL-assembly1.cif	cf_woTemplates_model_4_multimer_v3_pred_50.pdb	0	7819	0.349838	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_1_multimer_v3_pred_20.pdb	0	2158	0.349837	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_2_multimer_v2_pred_38.pdb	0	2311	0.349834	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_41.pdb	0	3789	0.349834	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_3_multimer_v1_pred_35.pdb	0	6462	0.349834	.
8BWL-assembly1.cif	afm_dropout_full_model_2_multimer_v2_pred_25.pdb	0	1292	0.349826	.
8BWL-assembly1.cif	afm_dropout_full_model_1_multimer_v1_pred_18.pdb	0	1016	0.349822	.
8BWL-assembly1.cif	afm_woTemplates_model_4_multimer_v1_pred_61.pdb	0	5687	0.349816	.
8BWL-assembly1.cif	cf_woTemplates_model_4_multimer_v3_pred_56.pdb	0	7825	0.349805	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_60.pdb	0	5016	0.349796	.
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v1_pred_7.pdb	0	5291	0.349792	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_52.pdb	0	4806	0.349788	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_3_multimer_v1_pred_24.pdb	0	6450	0.349788	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_4_multimer_v3_pred_22.pdb	0	2763	0.349779	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_4_multimer_v3_pred_46.pdb	0	6809	0.349776	.
8BWL-assembly1.cif	afm_woTemplates_model_4_multimer_v1_pred_37.pdb	0	5660	0.349774	.
8BWL-assembly1.cif	afm_woTemplates_model_1_multimer_v3_pred_1.pdb	0	5161	0.349773	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_23.pdb	0	4573	0.349769	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_5_multimer_v3_pred_66.pdb	0	3012	0.349765	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_32.pdb	0	3511	0.349751	.
8BWL-assembly1.cif	afm_dropout_full_model_2_multimer_v3_pred_43.pdb	0	1379	0.34974	.
8BWL-assembly1.cif	afm_dropout_full_model_4_multimer_v2_pred_65.pdb	0	1738	0.349732	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_66.pdb	0	4486	0.349728	.
8BWL-assembly1.cif	afm_dropout_full_model_2_multimer_v2_pred_16.pdb	0	1282	0.349727	.
8BWL-assembly1.cif	afm_woTemplates_model_5_multimer_v1_pred_25.pdb	0	5848	0.349726	.
8BWL-assembly1.cif	afm_basic_model_5_multimer_v3_pred_14.pdb	0	945	0.349724	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_4_multimer_v3_pred_59.pdb	0	2803	0.349721	.
8BWL-assembly1.cif	afm_woTemplates_model_3_multimer_v3_pred_11.pdb	0	5565	0.349715	.
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v1_pred_16.pdb	0	5235	0.349703	.
8BWL-assembly1.cif	afm_dropout_full_model_2_multimer_v3_pred_49.pdb	0	1385	0.349699	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_64.pdb	0	3412	0.349697	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_4_multimer_v1_pred_1.pdb	0	6635	0.349693	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_4_multimer_v3_pred_58.pdb	0	6822	0.349683	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_62.pdb	0	3812	0.34968	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_4_multimer_v3_pred_53.pdb	0	2797	0.349677	.
8BWL-assembly1.cif	afm_dropout_full_model_1_multimer_v2_pred_36.pdb	0	1103	0.349665	.
8BWL-assembly1.cif	afm_dropout_full_model_1_multimer_v3_pred_4.pdb	0	1174	0.349659	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_1.pdb	0	4759	0.349656	.
8BWL-assembly1.cif	afm_basic_model_1_multimer_v2_pred_3.pdb	0	91	0.349656	.
8BWL-assembly1.cif	afm_dropout_full_model_5_multimer_v2_pred_14.pdb	0	1883	0.34965	.
8BWL-assembly1.cif	cf_woTemplates_model_1_multimer_v1_pred_37.pdb	0	7067	0.349644	.
8BWL-assembly1.cif	afm_dropout_full_model_4_multimer_v3_pred_26.pdb	0	1762	0.34964	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_3_multimer_v1_pred_22.pdb	0	6448	0.349623	.
8BWL-assembly1.cif	afm_woTemplates_model_3_multimer_v1_pred_12.pdb	0	5432	0.349617	.
8BWL-assembly1.cif	afm_basic_model_3_multimer_v2_pred_44.pdb	0	509	0.349615	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_5_multimer_v1_pred_23.pdb	0	6851	0.349615	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_43.pdb	0	4796	0.349601	.
8BWL-assembly1.cif	afm_woTemplates_model_4_multimer_v1_pred_57.pdb	0	5682	0.349599	.
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v1_pred_51.pdb	0	5274	0.349596	.
8BWL-assembly1.cif	afm_dropout_full_model_2_multimer_v2_pred_18.pdb	0	1284	0.349594	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_37.pdb	0	4454	0.349588	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_57.pdb	0	4811	0.349587	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_4_multimer_v1_pred_10.pdb	0	2616	0.349584	.
8BWL-assembly1.cif	afm_woTemplates_model_1_multimer_v3_pred_30.pdb	0	5184	0.349583	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_4_multimer_v1_pred_6.pdb	0	2670	0.349583	.
8BWL-assembly1.cif	afm_dropout_full_model_4_multimer_v3_pred_38.pdb	0	1775	0.349583	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_2_multimer_v1_pred_60.pdb	0	2269	0.349579	.
8BWL-assembly1.cif	cf_woTemplates_model_1_multimer_v3_pred_0.pdb	0	7170	0.34957	.
8BWL-assembly1.cif	afm_woTemplates_model_4_multimer_v1_pred_8.pdb	0	5694	0.349564	.
8BWL-assembly1.cif	afm_dropout_full_model_2_multimer_v3_pred_11.pdb	0	1344	0.349563	.
8BWL-assembly1.cif	afm_basic_model_1_multimer_v2_pred_54.pdb	0	118	0.349554	.
8BWL-assembly1.cif	afm_woTemplates_model_5_multimer_v3_pred_62.pdb	0	6023	0.349549	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_5_multimer_v3_pred_4.pdb	0	2983	0.349534	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_30.pdb	0	4782	0.349527	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_4_multimer_v1_pred_65.pdb	0	6696	0.349527	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_23.pdb	0	3769	0.349526	.
8BWL-assembly1.cif	afm_dropout_full_model_1_multimer_v1_pred_7.pdb	0	1070	0.349526	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_53.pdb	0	4874	0.349526	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_2_multimer_v3_pred_27.pdb	0	6386	0.349525	.
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v1_pred_57.pdb	0	5280	0.349524	.
8BWL-assembly1.cif	afm_woTemplates_model_3_multimer_v1_pred_53.pdb	0	5477	0.349523	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_3_multimer_v1_pred_63.pdb	0	2473	0.349519	.
8BWL-assembly1.cif	afm_woTemplates_model_4_multimer_v1_pred_32.pdb	0	5655	0.349516	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_10.pdb	0	4358	0.34951	.
8BWL-assembly1.cif	afm_dropout_full_model_1_multimer_v3_pred_46.pdb	0	1181	0.349507	.
8BWL-assembly1.cif	afm_woTemplates_model_3_multimer_v1_pred_45.pdb	0	5468	0.349502	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_14.pdb	0	4161	0.349498	.
8BWL-assembly1.cif	afm_woTemplates_model_1_multimer_v3_pred_51.pdb	0	5207	0.349493	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_5_multimer_v3_pred_44.pdb	0	2988	0.349491	.
8BWL-assembly1.cif	cf_woTemplates_model_2_multimer_v1_pred_17.pdb	0	7246	0.34949	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_12.pdb	0	6035	0.349489	.
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v1_pred_11.pdb	0	5230	0.34947	.
8BWL-assembly1.cif	afm_woTemplates_model_3_multimer_v3_pred_52.pdb	0	5610	0.34946	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_4_multimer_v1_pred_63.pdb	0	6694	0.349459	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_4_multimer_v3_pred_6.pdb	0	6824	0.349455	.
8BWL-assembly1.cif	afm_dropout_full_model_1_multimer_v2_pred_47.pdb	0	1115	0.349452	.
8BWL-assembly1.cif	afm_woTemplates_model_3_multimer_v1_pred_46.pdb	0	5469	0.349431	.
8BWL-assembly1.cif	afm_woTemplates_model_3_multimer_v3_pred_15.pdb	0	5569	0.349424	.
8BWL-assembly1.cif	afm_woTemplates_model_4_multimer_v1_pred_42.pdb	0	5666	0.349423	.
8BWL-assembly1.cif	cf_woTemplates_model_5_multimer_v1_pred_24.pdb	0	7857	0.34942	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_27.pdb	0	4778	0.349411	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_12.pdb	0	4963	0.349404	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_66.pdb	0	3615	0.349404	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_4_multimer_v1_pred_42.pdb	0	2651	0.349401	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_23.pdb	0	6181	0.3494	.
8BWL-assembly1.cif	afm_dropout_full_model_3_multimer_v2_pred_17.pdb	0	1484	0.349387	.
8BWL-assembly1.cif	afm_woTemplates_model_5_multimer_v3_pred_37.pdb	0	5995	0.349387	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_0.pdb	0	4624	0.34938	.
8BWL-assembly1.cif	cf_woTemplates_model_4_multimer_v1_pred_29.pdb	0	7661	0.349361	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_44.pdb	0	4596	0.349354	.
8BWL-assembly1.cif	afm_dropout_full_model_3_multimer_v2_pred_22.pdb	0	1490	0.349351	.
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v1_pred_42.pdb	0	5264	0.349349	.
8BWL-assembly1.cif	afm_basic_model_4_multimer_v2_pred_20.pdb	0	684	0.349348	.
8BWL-assembly1.cif	cf_woTemplates_model_4_multimer_v3_pred_32.pdb	0	7799	0.34934	.
8BWL-assembly1.cif	afm_woTemplates_model_4_multimer_v3_pred_35.pdb	0	5792	0.349336	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_5_multimer_v3_pred_42.pdb	0	2986	0.349332	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_63.pdb	0	4215	0.349328	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_44.pdb	0	4797	0.349325	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_3_multimer_v1_pred_59.pdb	0	2468	0.349324	.
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v1_pred_49.pdb	0	5271	0.349319	.
8BWL-assembly1.cif	afm_woTemplates_model_3_multimer_v3_pred_47.pdb	0	5604	0.349316	.
8BWL-assembly1.cif	afm_dropout_full_model_4_multimer_v2_pred_11.pdb	0	1679	0.349313	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_3_multimer_v1_pred_41.pdb	0	2449	0.349309	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_2_multimer_v2_pred_40.pdb	0	2314	0.349299	.
8BWL-assembly1.cif	afm_woTemplates_model_1_multimer_v3_pred_13.pdb	0	5165	0.349289	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_5_multimer_v1_pred_45.pdb	0	2855	0.349288	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_15.pdb	0	4765	0.349287	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_3_multimer_v1_pred_66.pdb	0	2476	0.349282	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_5_multimer_v1_pred_35.pdb	0	6864	0.349273	.
8BWL-assembly1.cif	afm_dropout_full_model_5_multimer_v3_pred_5.pdb	0	1989	0.349272	.
8BWL-assembly1.cif	cf_woTemplates_model_4_multimer_v1_pred_41.pdb	0	7675	0.349263	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_16.pdb	0	6039	0.349259	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_2_multimer_v3_pred_11.pdb	0	2349	0.349257	.
8BWL-assembly1.cif	afm_dropout_full_model_2_multimer_v1_pred_41.pdb	0	1243	0.349248	.
8BWL-assembly1.cif	afm_dropout_full_model_1_multimer_v2_pred_54.pdb	0	1123	0.349248	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_6.pdb	0	4680	0.349242	.
8BWL-assembly1.cif	afm_basic_model_3_multimer_v2_pred_16.pdb	0	478	0.349233	.
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v3_pred_4.pdb	0	5395	0.349224	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_49.pdb	0	4467	0.349222	.
8BWL-assembly1.cif	afm_basic_model_3_multimer_v2_pred_58.pdb	0	524	0.349209	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_4_multimer_v3_pred_22.pdb	0	6783	0.349208	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_33.pdb	0	4450	0.349203	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_3_multimer_v3_pred_10.pdb	0	2549	0.349201	.
8BWL-assembly1.cif	cf_woTemplates_model_4_multimer_v1_pred_19.pdb	0	7650	0.349201	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_1_multimer_v3_pred_22.pdb	0	6180	0.3492	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_1_multimer_v3_pred_21.pdb	0	2159	0.349191	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_1_multimer_v3_pred_26.pdb	0	2164	0.349189	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_9.pdb	0	4288	0.349187	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_3_multimer_v3_pred_64.pdb	0	2608	0.349183	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_4_multimer_v1_pred_34.pdb	0	2642	0.349181	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_2.pdb	0	4167	0.349174	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_55.pdb	0	3201	0.349167	.
8BWL-assembly1.cif	afm_woTemplates_model_3_multimer_v3_pred_36.pdb	0	5592	0.349167	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_3_multimer_v1_pred_49.pdb	0	2457	0.34916	.
8BWL-assembly1.cif	afm_dropout_full_model_3_multimer_v2_pred_8.pdb	0	1540	0.349158	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_3_multimer_v1_pred_62.pdb	0	2472	0.349151	.
8BWL-assembly1.cif	afm_woTemplates_model_1_multimer_v3_pred_21.pdb	0	5174	0.349144	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_3_multimer_v1_pred_57.pdb	0	2466	0.349143	.
8BWL-assembly1.cif	afm_woTemplates_model_4_multimer_v1_pred_21.pdb	0	5643	0.349141	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_4_multimer_v1_pred_50.pdb	0	6680	0.349137	.
8BWL-assembly1.cif	afm_basic_model_3_multimer_v2_pred_29.pdb	0	492	0.349134	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_29.pdb	0	3574	0.349123	.
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v2_pred_58.pdb	0	5348	0.349121	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_64.pdb	0	4484	0.34912	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_5_multimer_v3_pred_22.pdb	0	2964	0.349119	.
8BWL-assembly1.cif	afm_basic_model_3_multimer_v2_pred_31.pdb	0	495	0.349109	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_17.pdb	0	4432	0.349103	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_5_multimer_v3_pred_34.pdb	0	2977	0.349093	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_3_multimer_v1_pred_33.pdb	0	6460	0.349086	.
8BWL-assembly1.cif	afm_woTemplates_model_2_multimer_v1_pred_1.pdb	0	5228	0.349082	.
8BWL-assembly1.cif	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_15.pdb	0	4631	0.34907	.
8BWL-assembly1.cif	afm_woTemplates_model_3_multimer_v3_pred_30.pdb	0	5586	0.349069	.
8BWL-assembly1.cif	cf_dropout_full_woTemplates_model_4_multimer_v1_pred_37.pdb	0	6665	0.349069	.
8BWL-assembly1.cif	afm_dropout_full_woTemplates_model_1_multimer_v3_pred_22.pdb	0	2160	0.349062	.
8BWL-assembly1.cif	afm_basic_model_3_multimer_v2_pred_51.pdb	0	517	0.349061	.
