target	model	t_id	m_id	residue_residue_cadscore	residue_residue_F1_of_areas	residue_residue_target_area	residue_residue_model_area	residue_residue_TP_area	residue_residue_FP_area	residue_residue_FN_area	chain_chain_cadscore	chain_chain_F1_of_areas	chain_chain_target_area	chain_chain_model_area	chain_chain_TP_area	chain_chain_FP_area	chain_chain_FN_area	identity_of_residues	identity_of_atoms	identity_of_chains
9DXD-assembly1.cif	M1239v2TS241_3	214	160	0	0	14204.698146	0	0	7187.004532	14204.698146	0	0	14204.698146	0	0	7187.004532	14204.698146	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v2TS241_3	215	160	0	0	14222.136574	0	0	7187.004532	14222.136574	0	0	14222.136574	0	0	7187.004532	14222.136574	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v2TS241_4	214	161	0	0	14204.698146	0	0	7114.606666	14204.698146	0	0	14204.698146	0	0	7114.606666	14204.698146	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v2TS241_4	215	161	0	0	14222.136574	0	0	7114.606666	14222.136574	0	0	14222.136574	0	0	7114.606666	14222.136574	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v2TS241_5	214	162	0	0	14204.698146	0	0	6491.48291	14204.698146	0	0	14204.698146	0	0	6491.48291	14204.698146	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v2TS241_5	215	162	0	0	14222.136574	0	0	6491.48291	14222.136574	0	0	14222.136574	0	0	6491.48291	14222.136574	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v2TS262_1	214	163	0	0	14204.698146	0	0	16218.660944	14204.698146	0	0	14204.698146	0	0	16218.660944	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS262_1	215	163	0	0	14222.136574	0	0	16218.660944	14222.136574	0	0	14222.136574	0	0	16218.660944	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS262_2	214	164	0	0	14204.698146	0	0	14422.518476	14204.698146	0	0	14204.698146	0	0	14422.518476	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS262_2	215	164	0	0	14222.136574	0	0	14422.518476	14222.136574	0	0	14222.136574	0	0	14422.518476	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS262_3	214	165	0	0	14204.698146	0	0	16318.529436	14204.698146	0	0	14204.698146	0	0	16318.529436	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS262_3	215	165	0	0	14222.136574	0	0	16318.529436	14222.136574	0	0	14222.136574	0	0	16318.529436	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS262_4	214	166	0	0	14204.698146	0	0	14510.193738	14204.698146	0	0	14204.698146	0	0	14510.193738	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS262_4	215	166	0	0	14222.136574	0	0	14510.193738	14222.136574	0	0	14222.136574	0	0	14510.193738	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS262_5	214	167	0	0	14204.698146	0	0	16200.983101	14204.698146	0	0	14204.698146	0	0	16200.983101	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS262_5	215	167	0	0	14222.136574	0	0	16200.983101	14222.136574	0	0	14222.136574	0	0	16200.983101	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS272_1	214	168	0	0	14204.698146	0	0	14692.851164	14204.698146	0	0	14204.698146	0	0	14692.851164	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS272_1	215	168	0	0	14222.136574	0	0	14692.851164	14222.136574	0	0	14222.136574	0	0	14692.851164	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS272_2	214	169	0	0	14204.698146	0	0	14260.795679	14204.698146	0	0	14204.698146	0	0	14260.795679	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS272_2	215	169	0	0	14222.136574	0	0	14260.795679	14222.136574	0	0	14222.136574	0	0	14260.795679	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS272_3	214	170	0	0	14204.698146	0	0	14898.344536	14204.698146	0	0	14204.698146	0	0	14898.344536	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS272_3	215	170	0	0	14222.136574	0	0	14898.344536	14222.136574	0	0	14222.136574	0	0	14898.344536	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS272_4	214	171	0	0	14204.698146	0	0	14759.185588	14204.698146	0	0	14204.698146	0	0	14759.185588	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS272_4	215	171	0	0	14222.136574	0	0	14759.185588	14222.136574	0	0	14222.136574	0	0	14759.185588	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS272_5	214	172	0	0	14204.698146	0	0	14312.696314	14204.698146	0	0	14204.698146	0	0	14312.696314	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS272_5	215	172	0	0	14222.136574	0	0	14312.696314	14222.136574	0	0	14222.136574	0	0	14312.696314	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS286_1	214	173	0	0	14204.698146	0	0	12852.190293	14204.698146	0	0	14204.698146	0	0	12852.190293	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS286_1	215	173	0	0	14222.136574	0	0	12852.190293	14222.136574	0	0	14222.136574	0	0	12852.190293	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS286_2	214	174	0	0	14204.698146	0	0	12891.15041	14204.698146	0	0	14204.698146	0	0	12891.15041	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS286_2	215	174	0	0	14222.136574	0	0	12891.15041	14222.136574	0	0	14222.136574	0	0	12891.15041	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS286_3	214	175	0	0	14204.698146	0	0	14839.404694	14204.698146	0	0	14204.698146	0	0	14839.404694	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS286_3	215	175	0	0	14222.136574	0	0	14839.404694	14222.136574	0	0	14222.136574	0	0	14839.404694	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS286_4	214	176	0	0	14204.698146	0	0	12830.20772	14204.698146	0	0	14204.698146	0	0	12830.20772	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS286_4	215	176	0	0	14222.136574	0	0	12830.20772	14222.136574	0	0	14222.136574	0	0	12830.20772	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS286_5	214	177	0	0	14204.698146	0	0	12792.969117	14204.698146	0	0	14204.698146	0	0	12792.969117	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS286_5	215	177	0	0	14222.136574	0	0	12792.969117	14222.136574	0	0	14222.136574	0	0	12792.969117	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS294_1	214	178	0	0	14204.698146	0	0	15147.810062	14204.698146	0	0	14204.698146	0	0	15147.810062	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS294_1	215	178	0	0	14222.136574	0	0	15147.810062	14222.136574	0	0	14222.136574	0	0	15147.810062	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS294_2	214	179	0	0	14204.698146	0	0	15384.57017	14204.698146	0	0	14204.698146	0	0	15384.57017	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS294_2	215	179	0	0	14222.136574	0	0	15384.57017	14222.136574	0	0	14222.136574	0	0	15384.57017	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS294_3	214	180	0	0	14204.698146	0	0	15205.693018	14204.698146	0	0	14204.698146	0	0	15205.693018	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS294_3	215	180	0	0	14222.136574	0	0	15205.693018	14222.136574	0	0	14222.136574	0	0	15205.693018	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS294_4	214	181	0	0	14204.698146	0	0	15263.008663	14204.698146	0	0	14204.698146	0	0	15263.008663	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS294_4	215	181	0	0	14222.136574	0	0	15263.008663	14222.136574	0	0	14222.136574	0	0	15263.008663	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS294_5	214	182	0	0	14204.698146	0	0	15110.20828	14204.698146	0	0	14204.698146	0	0	15110.20828	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS294_5	215	182	0	0	14222.136574	0	0	15110.20828	14222.136574	0	0	14222.136574	0	0	15110.20828	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS304_1	214	183	0	0	14204.698146	0	0	7064.777589	14204.698146	0	0	14204.698146	0	0	7064.777589	14204.698146	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v2TS304_1	215	183	0	0	14222.136574	0	0	7064.777589	14222.136574	0	0	14222.136574	0	0	7064.777589	14222.136574	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v2TS304_2	214	184	0	0	14204.698146	0	0	6776.767196	14204.698146	0	0	14204.698146	0	0	6776.767196	14204.698146	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v2TS304_2	215	184	0	0	14222.136574	0	0	6776.767196	14222.136574	0	0	14222.136574	0	0	6776.767196	14222.136574	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v2TS304_3	214	185	0	0	14204.698146	0	0	7149.996865	14204.698146	0	0	14204.698146	0	0	7149.996865	14204.698146	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v2TS304_3	215	185	0	0	14222.136574	0	0	7149.996865	14222.136574	0	0	14222.136574	0	0	7149.996865	14222.136574	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v2TS304_4	214	186	0	0	14204.698146	0	0	7205.859089	14204.698146	0	0	14204.698146	0	0	7205.859089	14204.698146	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v2TS304_4	215	186	0	0	14222.136574	0	0	7205.859089	14222.136574	0	0	14222.136574	0	0	7205.859089	14222.136574	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v2TS304_5	214	187	0	0	14204.698146	0	0	6636.975016	14204.698146	0	0	14204.698146	0	0	6636.975016	14204.698146	20.746728	18.19426	12.5
9DXF-assembly1.cif	M1239v2TS304_5	215	187	0	0	14222.136574	0	0	6636.975016	14222.136574	0	0	14222.136574	0	0	6636.975016	14222.136574	20.724191	18.173141	12.5
9DXD-assembly1.cif	M1239v2TS325_2	214	188	0	0	14204.698146	0	0	14926.993652	14204.698146	0	0	14204.698146	0	0	14926.993652	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS325_2	215	188	0	0	14222.136574	0	0	14926.993652	14222.136574	0	0	14222.136574	0	0	14926.993652	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS369_1	214	189	0	0	14204.698146	0	0	14010.790676	14204.698146	0	0	14204.698146	0	0	14010.790676	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS369_1	215	189	0	0	14222.136574	0	0	14010.790676	14222.136574	0	0	14222.136574	0	0	14010.790676	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS369_2	214	190	0	0	14204.698146	0	0	14291.198587	14204.698146	0	0	14204.698146	0	0	14291.198587	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS369_2	215	190	0	0	14222.136574	0	0	14291.198587	14222.136574	0	0	14222.136574	0	0	14291.198587	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS369_3	214	191	0	0	14204.698146	0	0	14365.198442	14204.698146	0	0	14204.698146	0	0	14365.198442	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS369_3	215	191	0	0	14222.136574	0	0	14365.198442	14222.136574	0	0	14222.136574	0	0	14365.198442	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS369_4	214	192	0	0	14204.698146	0	0	14430.043498	14204.698146	0	0	14204.698146	0	0	14430.043498	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS369_4	215	192	0	0	14222.136574	0	0	14430.043498	14222.136574	0	0	14222.136574	0	0	14430.043498	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS369_5	214	193	0	0	14204.698146	0	0	14670.896661	14204.698146	0	0	14204.698146	0	0	14670.896661	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS369_5	215	193	0	0	14222.136574	0	0	14670.896661	14222.136574	0	0	14222.136574	0	0	14670.896661	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS450_1	214	194	0	0	14204.698146	0	0	14917.818336	14204.698146	0	0	14204.698146	0	0	14917.818336	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS450_1	215	194	0	0	14222.136574	0	0	14917.818336	14222.136574	0	0	14222.136574	0	0	14917.818336	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS450_2	214	195	0	0	14204.698146	0	0	15256.083429	14204.698146	0	0	14204.698146	0	0	15256.083429	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS450_2	215	195	0	0	14222.136574	0	0	15256.083429	14222.136574	0	0	14222.136574	0	0	15256.083429	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS450_3	214	196	0	0	14204.698146	0	0	15453.835459	14204.698146	0	0	14204.698146	0	0	15453.835459	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS450_3	215	196	0	0	14222.136574	0	0	15453.835459	14222.136574	0	0	14222.136574	0	0	15453.835459	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS450_4	214	197	0	0	14204.698146	0	0	16203.293024	14204.698146	0	0	14204.698146	0	0	16203.293024	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS450_4	215	197	0	0	14222.136574	0	0	16203.293024	14222.136574	0	0	14222.136574	0	0	16203.293024	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS450_5	214	198	0	0	14204.698146	0	0	15298.621747	14204.698146	0	0	14204.698146	0	0	15298.621747	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS450_5	215	198	0	0	14222.136574	0	0	15298.621747	14222.136574	0	0	14222.136574	0	0	15298.621747	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS462_1	214	199	0	0	14204.698146	0	0	14928.598622	14204.698146	0	0	14204.698146	0	0	14928.598622	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS462_1	215	199	0	0	14222.136574	0	0	14928.598622	14222.136574	0	0	14222.136574	0	0	14928.598622	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS462_2	214	200	0	0	14204.698146	0	0	13480.812856	14204.698146	0	0	14204.698146	0	0	13480.812856	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS462_2	215	200	0	0	14222.136574	0	0	13480.812856	14222.136574	0	0	14222.136574	0	0	13480.812856	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS462_3	214	201	0	0	14204.698146	0	0	14465.308284	14204.698146	0	0	14204.698146	0	0	14465.308284	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS462_3	215	201	0	0	14222.136574	0	0	14465.308284	14222.136574	0	0	14222.136574	0	0	14465.308284	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS462_4	214	202	0	0	14204.698146	0	0	14967.246875	14204.698146	0	0	14204.698146	0	0	14967.246875	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS462_4	215	202	0	0	14222.136574	0	0	14967.246875	14222.136574	0	0	14222.136574	0	0	14967.246875	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS462_5	214	203	0	0	14204.698146	0	0	14295.671634	14204.698146	0	0	14204.698146	0	0	14295.671634	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS462_5	215	203	0	0	14222.136574	0	0	14295.671634	14222.136574	0	0	14222.136574	0	0	14295.671634	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS481_1	214	204	0	0	14204.698146	0	0	14804.773427	14204.698146	0	0	14204.698146	0	0	14804.773427	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS481_1	215	204	0	0	14222.136574	0	0	14804.773427	14222.136574	0	0	14222.136574	0	0	14804.773427	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS481_2	214	205	0	0	14204.698146	0	0	14947.032188	14204.698146	0	0	14204.698146	0	0	14947.032188	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS481_2	215	205	0	0	14222.136574	0	0	14947.032188	14222.136574	0	0	14222.136574	0	0	14947.032188	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS481_3	214	206	0	0	14204.698146	0	0	13989.507767	14204.698146	0	0	14204.698146	0	0	13989.507767	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS481_3	215	206	0	0	14222.136574	0	0	13989.507767	14222.136574	0	0	14222.136574	0	0	13989.507767	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS481_4	214	207	0	0	14204.698146	0	0	16687.38525	14204.698146	0	0	14204.698146	0	0	16687.38525	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS481_4	215	207	0	0	14222.136574	0	0	16687.38525	14222.136574	0	0	14222.136574	0	0	16687.38525	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS481_5	214	208	0	0	14204.698146	0	0	15394.286493	14204.698146	0	0	14204.698146	0	0	15394.286493	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS481_5	215	208	0	0	14222.136574	0	0	15394.286493	14222.136574	0	0	14222.136574	0	0	15394.286493	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS489_1	214	209	0	0	14204.698146	0	0	15167.162861	14204.698146	0	0	14204.698146	0	0	15167.162861	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS489_1	215	209	0	0	14222.136574	0	0	15167.162861	14222.136574	0	0	14222.136574	0	0	15167.162861	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS489_2	214	210	0	0	14204.698146	0	0	14776.766434	14204.698146	0	0	14204.698146	0	0	14776.766434	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS489_2	215	210	0	0	14222.136574	0	0	14776.766434	14222.136574	0	0	14222.136574	0	0	14776.766434	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS489_3	214	211	0	0	14204.698146	0	0	14787.186554	14204.698146	0	0	14204.698146	0	0	14787.186554	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS489_3	215	211	0	0	14222.136574	0	0	14787.186554	14222.136574	0	0	14222.136574	0	0	14787.186554	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS489_4	214	212	0	0	14204.698146	0	0	14750.516199	14204.698146	0	0	14204.698146	0	0	14750.516199	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS489_4	215	212	0	0	14222.136574	0	0	14750.516199	14222.136574	0	0	14222.136574	0	0	14750.516199	14222.136574	41.525424	36.416833	25
9DXD-assembly1.cif	M1239v2TS489_5	214	213	0	0	14204.698146	0	0	13952.245728	14204.698146	0	0	14204.698146	0	0	13952.245728	14204.698146	41.531948	36.425846	25
9DXF-assembly1.cif	M1239v2TS489_5	215	213	0	0	14222.136574	0	0	13952.245728	14222.136574	0	0	14222.136574	0	0	13952.245728	14222.136574	41.525424	36.416833	25
